filename,custom404,login,homepage,oldlooking,evaluation
http-binpartner.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boconcept.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bodas.netdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bintjbeil.org.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bodybuilding.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-bodyclick.netlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bodyenfitshop.nldoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bogotobogo.com.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-bintray.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bohemiacasino.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-boisestate.edudoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bio1000.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bokete.jplogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bola.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bioalaune.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-biobiochile.cl.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bioconductor.org.png,FALSE,FALSE,TRUE,TRUE,FALSE
http-biofile.ru.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bollyheaven.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bollymoviereviewz.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-boloke13.com.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-biographyha.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bolumsonucanavari.com.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-biowarestore.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-birchplace.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bomnegocio.com.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-bomtan.orgdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-birthdayinabox.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bondisk.com.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-birthdayscan.com.png,FALSE,FALSE,TRUE,TRUE,FALSE
http-boneprice.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bong99.com.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-bitcobear.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bitcoin.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bitcoinaliens.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bitcoinker.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bitcointalk.org.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bonjouridee.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bonjourmadame.frdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-bonobos.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bonprix.dedoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-bitcomet.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bookbaby.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-bookboon.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bookdepository.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-biteable.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-booking.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bookit.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-booklive.jplogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-booklog.jpdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-booklog.jplogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bitnovosti.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bookmark4seo.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bookmark4you.com.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-bitoex.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bookmarkingcentral.com.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-bookmeter.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bookmyshow.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-bitpipe.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-book-online.com.uadoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bitport.io.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bits.media.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bitsdujour.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-booktopia.com.audoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-bityouth.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-biyografi.info.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bizbuysell.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boomstarter.rulogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bizhat.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-biztree.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boostblogtraffic.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-booster.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-blackamericaweb.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boozallen.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-boozt.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-blackboxrepack.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-borderlessaccess.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-borderlinx.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-boredpanda.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-blackfriday.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-blackfriday.fm.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-boro.grlogin.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-borsen.dkdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-blacknight.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-boston.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bladehq.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bostonglobe.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-blinkxcore.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-blitzlift.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-blogdoiphone.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-blogdomagno.com.br.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-botcrawl.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bounty.comlogin.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-boursorama.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bouyguestelecom.frdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bloggingheat.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-blogofmobile.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-box.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-box.comlogin.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-blogpeople.net.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boxofficecollection.indoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-blogs.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-blogthinkbig.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boxofficemojo.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bloodjournal.org.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boxun.com.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-bloody-disgusting.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bp.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-bloomberg.co.jp.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bpm-power.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bpnavi.jpdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bradfordexchange.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bloxcms.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bradsdeals.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brain.fmlogin.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-blozzom.in.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brainberries.codoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-blueshieldca.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brainly.co.idlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-blueshop.com.tw.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brainly.com.brlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bluesnap.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bluesnews.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brainyquote.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brainyquote.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-brandear.jplogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-branded.medoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brandeis.edudoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brandongaille.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brandymelvilleusa.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bluesoleil.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-brasilescola.com.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-bravenet.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bluesombrero.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bravofly.frdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-break.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-blumenthals.com.png,FALSE,FALSE,TRUE,TRUE,FALSE
http-breastcancer.orglogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-blurpalicious.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bremen.delogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bmc.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brickset.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bridestory.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bmo.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bmoinvestorline.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bnet.cn.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bocaiw.net.png,FALSE,FALSE,TRUE,TRUE,FALSE
http-boccalino.info.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brighthub.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brighthubpm.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brightpearl.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brightspace.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-boden.co.uk.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bringatrailer.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bringatrailer.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bohelady.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boji.cn.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bold.dk.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-britannica.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-britishairways.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-boldprogressives.org.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bolee.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bolha.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bolugundem.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bomb01.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-broadcastify.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-broadinstitute.orgdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-broadridge.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brokerbabe.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bomba.co.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bonanza.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brother.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brown.edulogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bonds.com.au.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bongda24.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bongda88.info.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bongdanews.net.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bongdaone.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bongdazone.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brt.it.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-brunarosso.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brusheezy.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-book1234.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bookgn.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bseindia.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bookmark4seo.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bsesdelhi.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-bsigroup.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bookmarkingbase.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bt.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bt165.com.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-book-online.com.ua.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-btcclicks.comlogin.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-bookoutlet.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bookrags.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-booksee.org.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bttt8.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-bu.edudoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-buckle.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-buddyboss.comlogin.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-buddypress.orgdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-buddypress.orglogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-budgetplaces.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-buenastareas.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-buffer.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-buildabazaar.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-buildbox.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bookz.ru.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boomsbeat.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boomstarter.ru.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bukalapak.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-boomstreet.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boomtownroi.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bootstraptaste.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bulksms.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bordeaux.fr.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bulletproofexec.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bornglorious.com.png,FALSE,FALSE,TRUE,TRUE,TRUE
http-bullhorn.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bullhornstaffing.com.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bumeran.com.pedoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bunddler.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bundlr.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bornleaks.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bunyuc.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-burbuja.info.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-boston.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bostonglobe.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bostonherald.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bostonmagazine.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-businesscasestudies.co.ukdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bostonstore.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-botach.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-businessesforsale.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-businessesforsale.comlogin.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-businessinsider.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-businessinsider.indoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-businessinsider.mylogin.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-businessoffashion.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-businesstoday.com.twlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bowdoin.edu.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-businesswire.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bowers-wilkins.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-bustle.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-busuu.comlogin.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-boxofficecapsule.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-buxvertise.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-buycostumes.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-buycpanel.comlogin.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-boxofficeincome.in.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-boxofficeindia.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-buyon.rulogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-boxore.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-buzzbeagle.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bozhong.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-buzzerbeater.com.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-bpb.de.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-buzzfeed.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-buzzhand.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bradsdeals.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-brainbashers.com.png,FALSE,FALSE,TRUE,TRUE,FALSE
http-braingle.com.png,FALSE,FALSE,TRUE,TRUE,FALSE
http-brainly.com.br.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-buzzmag.jpdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-buzznet.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-buzzoole.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bvdinfo.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bvf.ru.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-bvg.delogin.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-bvoltaire.frdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bw-bank.de.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-brainly.in.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brainly.lat.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-brandyourself.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bravesites.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-breaknews.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-breastcancerconnect.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brettrutecky.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bridgespan.org.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bynogame.comlogin.png,FALSE,TRUE,FALSE,FALSE,TRUE
http-byrdie.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bridgestone.co.jp.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bridgewebs.com.png,FALSE,FALSE,TRUE,TRUE,FALSE
http-briefingwire.com.png,FALSE,FALSE,TRUE,TRUE,TRUE
http-brightermonday.co.ke.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bringatrailer.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-c21stores.comdoesnotexist12431231231.png,TRUE,FALSE,TRUE,FALSE,TRUE
http-bringfido.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bringinghumanityback.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-c9.iologin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-ca.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-ca.govdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-cabelas.calogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-brinkster.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-cacoo.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-britishcornershop.co.uk.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-cactusthemes.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-cactusthemes.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-cad-comic.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-cadena3.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-cafeblog.hulogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-britishcouncil.in.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-caffeineinformer.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-britishexpats.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-cagesideseats.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-cainer.com.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-cainer.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-britishmalayali.co.uk.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-caixin.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-britmodeller.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brooksbrothers.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-brooksrunning.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-calameo.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-brownbook.net.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-browneyedbaker.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-brownpapertickets.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-browsehappy.com.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-calcoastcu.org.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-browserpopcorn.xyz.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-calendarlabs.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-calendars.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-calendarwiz.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-browsershots.org.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-bs4.jp.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-caliente.mx.png,FALSE,TRUE,TRUE,FALSE,FALSE
http-callmenick.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-callrail.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-calstatela.edudoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-calstatela.edulogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-camaieu.frlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-bsd405.org.png,FALSE,FALSE,TRUE,FALSE,FALSE
http-cambridge.orgdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-camcard.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,TRUE
http-camel.com.cndoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bseller.com.br.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-camelcamelcamel.comdoesnotexist12431231231.png,TRUE,FALSE,FALSE,FALSE,FALSE
http-bswift.com.png,FALSE,FALSE,TRUE,FALSE,TRUE
http-campaignlive.co.uklogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-campaignmonitor.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
http-campuscruiser.comlogin.png,FALSE,TRUE,FALSE,FALSE,FALSE
